4.955025762319564819e-02
7.154550403356552124e-02
1.188048273324966431e-01
2.262904345989227295e-01
4.532876908779144287e-01
6.925103664398193359e-01
6.519873142242431641e-01
5.250219106674194336e-01
4.553215205669403076e-01
4.360704421997070312e-01
4.446976780891418457e-01
4.616581797599792480e-01
4.748830199241638184e-01
4.869765043258666992e-01
5.132911205291748047e-01
5.744066238403320312e-01
6.912409067153930664e-01
8.603777885437011719e-01
9.604058861732482910e-01
8.082416057586669922e-01
5.433529615402221680e-01
3.532051146030426025e-01
2.457181960344314575e-01
1.878144741058349609e-01
1.579440087080001831e-01
1.456542611122131348e-01
1.469768881797790527e-01
1.622793823480606079e-01
1.960926800966262817e-01
2.572842240333557129e-01
3.507761359214782715e-01
4.331212639808654785e-01
3.992179036140441895e-01
2.805510759353637695e-01
1.827304959297180176e-01
1.237726211547851562e-01
8.986542373895645142e-02
6.994321942329406738e-02
5.795590952038764954e-02
5.075364187359809875e-02
4.665387049317359924e-02
4.477795958518981934e-02
4.468200728297233582e-02
4.620584100484848022e-02
4.940259456634521484e-02
5.450022220611572266e-02
6.196003407239913940e-02
7.249163091182708740e-02
8.720664680004119873e-02
1.076922342181205750e-01
1.363034993410110474e-01
1.762495338916778564e-01
2.315889447927474976e-01
3.063822388648986816e-01
4.022466838359832764e-01
5.137300491333007812e-01
6.246594190597534180e-01
7.126466631889343262e-01
7.630535960197448730e-01
7.779076099395751953e-01
7.705237269401550293e-01
7.549033164978027344e-01
7.404861450195312500e-01
7.321092486381530762e-01
7.315143942832946777e-01
7.387845516204833984e-01
7.531151175498962402e-01
7.731154561042785645e-01
7.969678640365600586e-01
8.225809335708618164e-01
8.476967811584472656e-01
8.702130317687988281e-01
8.884329199790954590e-01
9.013090133666992188e-01
9.085973501205444336e-01
9.107743501663208008e-01
9.088709950447082520e-01
9.041939377784729004e-01
8.980808258056640625e-01
8.917202949523925781e-01
8.860756158828735352e-01
8.818269968032836914e-01
8.793970346450805664e-01
